Repo,Issue-no,Issue-title,Issue-body,Issue-reaction-total-count,Issue-reaction-plus-one,Issue-reaction-minus-one,Issue-comments
okta/samples-js-react-native,57,Update minSdkVersion and document supported platforms.,Internal Ref: OKTA-269879,0,0,0,0
okta/samples-js-react-native,56,old version of npm package Detox causes build to fail,"System:
Mac OS X 10.15.7
Xcode 12.1
Node v14.14.0
NPM 6.14.8

Build fails with the errors below with the original version
[2020-10-22T20_21_57_248Z-debug.log](https:  github.com okta samples-js-react-native files 5429755 2020-10-22T20_21_57_248Z-debug.log)

`npm ERR! Failed at the detox@13.2.0 postinstall script.
`
Build succeeds after updating the package",0,0,0,3
okta/samples-js-react-native,55,Bumped packages that caused build issues on newer versions of xcode ios,,0,0,0,3
okta/samples-js-react-native,54,Have to bump detox package to latest or it won't build (latest xcode version),"**System:**
Mac OS X 10.15.7
Xcode 12.1
Node v14.14.0
NPM 6.14.8

**Build fails with the errors below with the original version**
[2020-10-22T20_21_57_248Z-debug.log](https:  github.com okta samples-js-react-native files 5425815 2020-10-22T20_21_57_248Z-debug.log)
`npm ERR! Failed at the detox@13.2.0 postinstall script.
`

**Build succeeds after updating the package**

",0,0,0,1
okta/samples-js-react-native,53,Fix typo in customUriScheme,,0,0,0,0
okta/samples-js-react-native,52,Fix typo on the sample config,,0,0,0,0
okta/samples-js-react-native,51,Bump lodash from 4.17.11 to 4.17.20 in  browser-sign-in,"Bumps [lodash](https:  github.com lodash lodash) from 4.17.11 to 4.17.20.
<details>
<summary>Commits< summary>
<ul>
<li><a href=""https:  github.com lodash lodash commit ded9bc66583ed0b4e3b7dc906206d40757b4a90a""><code>ded9bc6< code>< a> Bump to v4.17.20.< li>
<li><a href=""https:  github.com lodash lodash commit 63150ef7645ac07961b63a86490f419f356429aa""><code>63150ef< code>< a> Documentation fixes.< li>
<li><a href=""https:  github.com lodash lodash commit 00f0f62a979d2f5fa0287c06eae70cf9a62d8794""><code>00f0f62< code>< a> test.js: Remove trailing comma.< li>
<li><a href=""https:  github.com lodash lodash commit 846e434c7a5b5692c55ebf5715ed677b70a32389""><code>846e434< code>< a> Temporarily use a custom fork of <code>lodash-cli< code>.< li>
<li><a href=""https:  github.com lodash lodash commit 5d046f39cbd27f573914768e3b36eeefcc4f1229""><code>5d046f3< code>< a> Re-enable Travis tests on <code>4.17< code> branch.< li>
<li><a href=""https:  github.com lodash lodash commit aa816b36d402a1ad9385142ce7188f17dae514fd""><code>aa816b3< code>< a> Remove <code> npm-package< code>.< li>
<li><a href=""https:  github.com lodash lodash commit d7fbc52ee0466a6d248f047b5d5c3e6d1e099056""><code>d7fbc52< code>< a> Bump to v4.17.19< li>
<li><a href=""https:  github.com lodash lodash commit 2e1c0f22f425e9c013815b2cd7c2ebd51f49a8d6""><code>2e1c0f2< code>< a> Add npm-package< li>
<li><a href=""https:  github.com lodash lodash commit 1b6c282299f4e0271f932b466c67f0f822aa308e""><code>1b6c282< code>< a> Bump to v4.17.18< li>
<li><a href=""https:  github.com lodash lodash commit a370ac81408de2da77a82b3c4b61a01a3b9c2fac""><code>a370ac8< code>< a> Bump to v4.17.17< li>
<li>Additional commits viewable in <a href=""https:  github.com lodash lodash compare 4.17.11...4.17.20"">compare view< a>< li>
< ul>
< details>
<details>
<summary>Maintainer changes< summary>
<p>This version was pushed to npm by <a href=""https:  www.npmjs.com ~bnjmnt4n"">bnjmnt4n< a>, a new releaser for lodash since your current version.< p>
< details>
<br  >


[![Dependabot compatibility score](https:  dependabot-badges.githubapp.com badges compatibility_score?dependency-name=lodash&package-manager=npm_and_yarn&previous-version=4.17.11&new-version=4.17.20)](https:  docs.github.com en github managing-security-vulnerabilities configuring-github-dependabot-security-updates)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[  ]: # (dependabot-automerge-start)
[  ]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options< summary>
<br  >

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https:  github.com okta samples-js-react-native network alerts).

< details>",0,0,0,1
okta/samples-js-react-native,50,update the placeholder for discoveryUri,Seems discoveryUri would point the AS server according to README Hence update the placeholder,0,0,0,1
okta/samples-js-react-native,49,Update README.md - OKTA-328645,,0,0,0,0
okta/samples-js-react-native,48,Android browser not opening in release build when minifying code,"When we build the application for release, the browser does not open when we call `signIn`. After doing a lot of digging, it appears to be caused by setting `minifyEnabled` to be true inside the `app build.gradle`'s release build type:

```gradle
buildTypes {
    release {
        minifyEnabled true
        proguardFiles getDefaultProguardFile(""proguard-android.txt""), ""proguard-rules.pro""
        signingConfig signingConfigs.release
    }
}
```

Simply changing `minifyEnabled` to `false` is a work around, but we'd like to continue minimizing the native code.

This isn't necessarily limited to release builds, it could happen on debug as well if `minifyEnabled` is `true`
",0,0,0,2
okta/samples-js-react-native,47,Fix title: %s iOS React Native,,0,0,0,0
okta/samples-js-react-native,46,Bump handlebars from 4.3.1 to 4.7.6 in  custom-sign-in,"Bumps [handlebars](https:  github.com wycats handlebars.js) from 4.3.1 to 4.7.6.
<details>
<summary>Changelog< summary>
<p><em>Sourced from <a href=""https:  github.com handlebars-lang handlebars.js blob master release-notes.md"">handlebars's changelog< a>.< em>< p>
<blockquote>
<h2>v4.7.6 - April 3rd, 2020< h2>
<p>Chore Housekeeping:< p>
<ul>
<li><a href=""https:  github-redirect.dependabot.com wycats handlebars.js issues 1672"">#1672< a> - Switch cmd parser to latest minimist (<a href=""https:  api.github.com users dougwilson"">@dougwilson< a>< li>
< ul>
<p>Compatibility notes:< p>
<ul>
<li>Restored Node.js compatibility< li>
< ul>
<p><a href=""https:  github.com wycats handlebars.js compare v4.7.5...v4.7.6"">Commits< a>< p>
<h2>v4.7.5 - April 2nd, 2020< h2>
<p>Chore Housekeeping:< p>
<ul>
<li><del>Node.js version support has been changed to v6+< del> Reverted in 4.7.6< li>
< ul>
<p>Compatibility notes:< p>
<ul>
<li><del>Node.js &lt; v6 is no longer supported< del> Reverted in 4.7.6< li>
< ul>
<p><a href=""https:  github.com wycats handlebars.js compare v4.7.4...v4.7.5"">Commits< a>< p>
<h2>v4.7.4 - April 1st, 2020< h2>
<p>Chore Housekeeping:< p>
<ul>
<li><a href=""https:  github-redirect.dependabot.com wycats handlebars.js issues 1666"">#1666< a> - Replaced minimist with yargs for handlebars CLI (<a href=""https:  api.github.com users aorinevo"">@aorinevo< a>, <a href=""https:  api.github.com users AviVahl"">@AviVahl< a> &amp; <a href=""https:  api.github.com users fabb"">@fabb< a>)< li>
< ul>
<p>Compatibility notes:< p>
<ul>
<li>No incompatibilities are to be expected< li>
< ul>
<p><a href=""https:  github.com wycats handlebars.js compare v4.7.3...v4.7.4"">Commits< a>< p>
<h2>v4.7.3 - February 5th, 2020< h2>
<p>Chore Housekeeping:< p>
<ul>
<li><a href=""https:  github-redirect.dependabot.com wycats handlebars.js issues 1644"">#1644< a> - Download links to aws broken on handlebarsjs.com - access denied (<a href=""https:  api.github.com users Tea56"">@Tea56< a>)< li>
<li>Fix spelling and punctuation in changelog - d78cc73< li>
< ul>
<p>Bugfixes:< p>
<ul>
<li>Add Type Definition for Handlebars.VERSION, Fixes <a href=""https:  github-redirect.dependabot.com wycats handlebars.js issues 1647"">#1647< a> - 4de51fe< li>
<li>Include Type Definition for runtime.js in Package - a32d05f< li>
< ul>
<p>Compatibility notes:< p>
<!-- raw HTML omitted -->
< blockquote>
< details>
<details>
<summary>Commits< summary>
<ul>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit e6ad93ea01bcde1f8ddaa4b4ebe572dd616abfaa""><code>e6ad93e< code>< a> v4.7.6< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit 2bf4fc6fd3ae3d8f076d628653f284d85faebeb4""><code>2bf4fc6< code>< a> Update release notes< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit b64202bc9197307bd785a58693e3820eb9bb41a8""><code>b64202b< code>< a> Update release-notes.md< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit c2f1e6203178918569f085e12afdb762cae17fb0""><code>c2f1e62< code>< a> Switch cmd parser to latest minimist< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit 08e9a11a34c3ad8387a0b85b1334f97cab85191a""><code>08e9a11< code>< a> Revert &quot;chore: set Node.js compatibility to v6+&quot;< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit 1fd2edee2a12fb228061fcde807905c6b14339c4""><code>1fd2ede< code>< a> v4.7.5< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit 3c9c2f5cf29cf10f54d5fe4daca6b24b65f0adcf""><code>3c9c2f5< code>< a> Update release notes< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit 16487a088e13f4d52c6fd6610b9ec71c4a51be8a""><code>16487a0< code>< a> chore: downgrade yargs to v14< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit 309d2b49a11628d2a8f052c5587e7459968cd705""><code>309d2b4< code>< a> chore: set Node.js compatibility to v6+< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit 645ac73844918668f9a2f41e49b7cb18ce5abf36""><code>645ac73< code>< a> test: fix integration tests< li>
<li>Additional commits viewable in <a href=""https:  github.com wycats handlebars.js compare v4.3.1...v4.7.6"">compare view< a>< li>
< ul>
< details>
<details>
<summary>Maintainer changes< summary>
<p>This version was pushed to npm by <a href=""https:  www.npmjs.com ~erisds"">erisds< a>, a new releaser for handlebars since your current version.< p>
< details>
<br  >


[![Dependabot compatibility score](https:  dependabot-badges.githubapp.com badges compatibility_score?dependency-name=handlebars&package-manager=npm_and_yarn&previous-version=4.3.1&new-version=4.7.6)](https:  docs.github.com en github managing-security-vulnerabilities configuring-github-dependabot-security-updates)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[  ]: # (dependabot-automerge-start)
[  ]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options< summary>
<br  >

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https:  github.com okta samples-js-react-native network alerts).

< details>",0,0,0,1
okta/samples-js-react-native,45,mjs breaks react-native app,"I am seeing an issue where the following library is causing a compile error:

Can't import the named export 'fromBase64Url' from non EcmaScript module (only default export is available)

If i remove the .mjs file it works perfectly but this shouldn't be the case.

Can anyone help?",0,0,0,2
okta/samples-js-react-native,44,Bump elliptic from 6.5.2 to 6.5.3 in  custom-sign-in,"Bumps [elliptic](https:  github.com indutny elliptic) from 6.5.2 to 6.5.3.
<details>
<summary>Commits< summary>
<ul>
<li><a href=""https:  github.com indutny elliptic commit 8647803dc3d90506aa03021737f7b061ba959ae1""><code>8647803< code>< a> 6.5.3< li>
<li><a href=""https:  github.com indutny elliptic commit 856fe4d99fe7b6200556e6400b3bf585b1721bec""><code>856fe4d< code>< a> signature: prevent malleability and overflows< li>
<li>See full diff in <a href=""https:  github.com indutny elliptic compare v6.5.2...v6.5.3"">compare view< a>< li>
< ul>
< details>
<br  >


[![Dependabot compatibility score](https:  dependabot-badges.githubapp.com badges compatibility_score?dependency-name=elliptic&package-manager=npm_and_yarn&previous-version=6.5.2&new-version=6.5.3)](https:  help.github.com articles configuring-automated-security-fixes)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[  ]: # (dependabot-automerge-start)
[  ]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options< summary>
<br  >

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https:  github.com okta samples-js-react-native network alerts).

< details>",0,0,0,1
okta/samples-js-react-native,43,Bump elliptic from 6.5.2 to 6.5.3 in  browser-sign-in,"Bumps [elliptic](https:  github.com indutny elliptic) from 6.5.2 to 6.5.3.
<details>
<summary>Commits< summary>
<ul>
<li><a href=""https:  github.com indutny elliptic commit 8647803dc3d90506aa03021737f7b061ba959ae1""><code>8647803< code>< a> 6.5.3< li>
<li><a href=""https:  github.com indutny elliptic commit 856fe4d99fe7b6200556e6400b3bf585b1721bec""><code>856fe4d< code>< a> signature: prevent malleability and overflows< li>
<li>See full diff in <a href=""https:  github.com indutny elliptic compare v6.5.2...v6.5.3"">compare view< a>< li>
< ul>
< details>
<br  >


[![Dependabot compatibility score](https:  dependabot-badges.githubapp.com badges compatibility_score?dependency-name=elliptic&package-manager=npm_and_yarn&previous-version=6.5.2&new-version=6.5.3)](https:  help.github.com articles configuring-automated-security-fixes)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[  ]: # (dependabot-automerge-start)
[  ]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options< summary>
<br  >

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https:  github.com okta samples-js-react-native network alerts).

< details>",0,0,0,1
okta/samples-js-react-native,42,Bump lodash from 4.17.15 to 4.17.19 in  custom-sign-in,"Bumps [lodash](https:  github.com lodash lodash) from 4.17.15 to 4.17.19.
<details>
<summary>Release notes< summary>
<p><em>Sourced from <a href=""https:  github.com lodash lodash releases"">lodash's releases< a>.< em>< p>
<blockquote>
<h2>4.17.16< h2>
< blockquote>
< details>
<details>
<summary>Commits< summary>
<ul>
<li><a href=""https:  github.com lodash lodash commit d7fbc52ee0466a6d248f047b5d5c3e6d1e099056""><code>d7fbc52< code>< a> Bump to v4.17.19< li>
<li><a href=""https:  github.com lodash lodash commit 2e1c0f22f425e9c013815b2cd7c2ebd51f49a8d6""><code>2e1c0f2< code>< a> Add npm-package< li>
<li><a href=""https:  github.com lodash lodash commit 1b6c282299f4e0271f932b466c67f0f822aa308e""><code>1b6c282< code>< a> Bump to v4.17.18< li>
<li><a href=""https:  github.com lodash lodash commit a370ac81408de2da77a82b3c4b61a01a3b9c2fac""><code>a370ac8< code>< a> Bump to v4.17.17< li>
<li><a href=""https:  github.com lodash lodash commit 1144918f3578a84fcc4986da9b806e63a6175cbb""><code>1144918< code>< a> Rebuild lodash and docs< li>
<li><a href=""https:  github.com lodash lodash commit 3a3b0fd339c2109563f7e8167dc95265ed82ef3e""><code>3a3b0fd< code>< a> Bump to v4.17.16< li>
<li><a href=""https:  github.com lodash lodash commit c84fe82760fb2d3e03a63379b297a1cc1a2fce12""><code>c84fe82< code>< a> fix(zipObjectDeep): prototype pollution (<a href=""https:  github-redirect.dependabot.com lodash lodash issues 4759"">#4759< a>)< li>
<li><a href=""https:  github.com lodash lodash commit e7b28ea6cb17b4ca021e7c9d66218c8c89782f32""><code>e7b28ea< code>< a> Sanitize sourceURL so it cannot affect evaled code (<a href=""https:  github-redirect.dependabot.com lodash lodash issues 4518"">#4518< a>)< li>
<li><a href=""https:  github.com lodash lodash commit 0cec225778d4ac26c2bac95031ecc92a94f08bbb""><code>0cec225< code>< a> Fix lodash.isEqual for circular references (<a href=""https:  github-redirect.dependabot.com lodash lodash issues 4320"">#4320< a>) (<a href=""https:  github-redirect.dependabot.com lodash lodash issues 4515"">#4515< a>)< li>
<li><a href=""https:  github.com lodash lodash commit 94c3a8133cb4fcdb50db72b4fd14dd884b195cd5""><code>94c3a81< code>< a> Document matches* shorthands for over* methods (<a href=""https:  github-redirect.dependabot.com lodash lodash issues 4510"">#4510< a>) (<a href=""https:  github-redirect.dependabot.com lodash lodash issues 4514"">#4514< a>)< li>
<li>Additional commits viewable in <a href=""https:  github.com lodash lodash compare 4.17.15...4.17.19"">compare view< a>< li>
< ul>
< details>
<details>
<summary>Maintainer changes< summary>
<p>This version was pushed to npm by <a href=""https:  www.npmjs.com ~mathias"">mathias< a>, a new releaser for lodash since your current version.< p>
< details>
<br  >


[![Dependabot compatibility score](https:  dependabot-badges.githubapp.com badges compatibility_score?dependency-name=lodash&package-manager=npm_and_yarn&previous-version=4.17.15&new-version=4.17.19)](https:  help.github.com articles configuring-automated-security-fixes)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[  ]: # (dependabot-automerge-start)
[  ]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options< summary>
<br  >

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https:  github.com okta samples-js-react-native network alerts).

< details>",0,0,0,1
okta/samples-js-react-native,41,Bump lodash from 4.17.11 to 4.17.15 in  browser-sign-in,"Bumps [lodash](https:  github.com lodash lodash) from 4.17.11 to 4.17.15.
<details>
<summary>Commits< summary>
<ul>
<li><a href=""https:  github.com lodash lodash commit ddfd9b11a0126db2302cb70ec9973b66baec0975""><code>ddfd9b1< code>< a> Bump to v4.17.15.< li>
<li><a href=""https:  github.com lodash lodash commit b185fcee26b2133bd071f4aaca14b455c2ed1008""><code>b185fce< code>< a> Rebuild lodash and docs.< li>
<li><a href=""https:  github.com lodash lodash commit be87d303941222b97c482755afc0f4a77ce46c30""><code>be87d30< code>< a> Bump to v4.17.14.< li>
<li><a href=""https:  github.com lodash lodash commit a6fe6b1e174fd02b5e60eb2664405f4c1262c300""><code>a6fe6b1< code>< a> Rebuild lodash and docs.< li>
<li><a href=""https:  github.com lodash lodash commit e37182845f16715a0d1c391c8662d83c55609cee""><code>e371828< code>< a> Bump to v4.17.13.< li>
<li><a href=""https:  github.com lodash lodash commit 357e899e685872b4af5403ecc4b2a928f961ae63""><code>357e899< code>< a> Rebuild lodash and docs.< li>
<li><a href=""https:  github.com lodash lodash commit fd9a062d57646450b61f74029315abd4cc834b08""><code>fd9a062< code>< a> Bump to v4.17.12.< li>
<li><a href=""https:  github.com lodash lodash commit e77d68121ff00ba86b53eed5893d35adfe94c9dd""><code>e77d681< code>< a> Rebuild lodash and docs.< li>
<li><a href=""https:  github.com lodash lodash commit 629d1865793182cd967196716f4beff223aa4a91""><code>629d186< code>< a> Update OpenJS references.< li>
<li><a href=""https:  github.com lodash lodash commit 2406eac542b2a1282be8d812a6d8a45433ade80a""><code>2406eac< code>< a> Fix minified build.< li>
<li>Additional commits viewable in <a href=""https:  github.com lodash lodash compare 4.17.11...4.17.15"">compare view< a>< li>
< ul>
< details>
<br  >


[![Dependabot compatibility score](https:  dependabot-badges.githubapp.com badges compatibility_score?dependency-name=lodash&package-manager=npm_and_yarn&previous-version=4.17.11&new-version=4.17.15)](https:  help.github.com articles configuring-automated-security-fixes)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[  ]: # (dependabot-automerge-start)
[  ]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options< summary>
<br  >

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https:  github.com okta samples-js-react-native network alerts).

< details>",0,0,0,1
okta/samples-js-react-native,40,Bump acorn from 5.7.3 to 5.7.4 in  browser-sign-in,"Bumps [acorn](https:  github.com acornjs acorn) from 5.7.3 to 5.7.4.
<details>
<summary>Commits< summary>
<ul>
<li><a href=""https:  github.com acornjs acorn commit 6370e90067552022710190319cbbbd8c43001957""><code>6370e90< code>< a> Mark version 5.7.4< li>
<li><a href=""https:  github.com acornjs acorn commit fbc15b1344f6dfb992f67b4bbf1357436247c8a0""><code>fbc15b1< code>< a> More rigorously check surrogate pairs in regexp validator< li>
<li>See full diff in <a href=""https:  github.com acornjs acorn compare 5.7.3...5.7.4"">compare view< a>< li>
< ul>
< details>
<br  >


[![Dependabot compatibility score](https:  dependabot-badges.githubapp.com badges compatibility_score?dependency-name=acorn&package-manager=npm_and_yarn&previous-version=5.7.3&new-version=5.7.4)](https:  help.github.com articles configuring-automated-security-fixes)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[  ]: # (dependabot-automerge-start)
[  ]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options< summary>
<br  >

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https:  github.com okta samples-js-react-native network alerts).

< details>",0,0,0,1
